Phone timestamp;HR [bpm]
2021-12-04T11:31:24.858;77
2021-12-04T11:31:25.847;77
2021-12-04T11:31:26.852;76
2021-12-04T11:31:27.904;76
2021-12-04T11:31:28.899;76
2021-12-04T11:31:29.872;74
2021-12-04T11:31:30.895;73
2021-12-04T11:31:31.883;73
2021-12-04T11:31:32.860;73
2021-12-04T11:31:33.906;73
