Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-12-04T10:47:10.947;536586673443660629;208;806;484
2021-12-04T10:47:10.966;536586673463328710;202;819;487
2021-12-04T10:47:10.986;536586673482996791;222;803;486
2021-12-04T10:47:11.006;536586673502664872;211;819;484
2021-12-04T10:47:11.025;536586673522332953;197;812;484
2021-12-04T10:47:11.045;536586673542001034;211;823;483
2021-12-04T10:47:11.065;536586673561669115;210;817;476
2021-12-04T10:47:11.084;536586673581337196;205;827;476
2021-12-04T10:47:11.104;536586673601005277;206;822;475
2021-12-04T10:47:11.124;536586673620673358;186;868;492
2021-12-04T10:47:11.143;536586673640341439;182;926;550
2021-12-04T10:47:11.163;536586673660009520;129;943;672
2021-12-04T10:47:11.183;536586673679677601;112;971;732
2021-12-04T10:47:11.202;536586673699345682;126;1050;669
2021-12-04T10:47:11.222;536586673719013763;217;1077;554
2021-12-04T10:47:11.242;536586673738681844;98;1150;502
2021-12-04T10:47:11.261;536586673758349925;170;1138;541
2021-12-04T10:47:11.281;536586673778018006;182;1108;481
2021-12-04T10:47:11.301;536586673797686087;45;1133;555
2021-12-04T10:47:11.320;536586673817354168;60;1144;585
2021-12-04T10:47:11.340;536586673837022249;180;1046;555
2021-12-04T10:47:11.360;536586673856690330;85;1012;573
2021-12-04T10:47:11.379;536586673876358411;-19;1105;547
2021-12-04T10:47:11.399;536586673896026492;74;1008;533
2021-12-04T10:47:11.419;536586673915694573;73;974;541
2021-12-04T10:47:11.438;536586673935362654;-33;1024;550
2021-12-04T10:47:11.458;536586673955030735;-3;1003;500
2021-12-04T10:47:11.478;536586673974698816;-10;980;543
2021-12-04T10:47:11.497;536586673994366897;19;986;482
2021-12-04T10:47:11.517;536586674014034978;-65;887;490
2021-12-04T10:47:11.537;536586674033703059;-188;956;453
2021-12-04T10:47:11.556;536586674053371140;-96;1050;344
2021-12-04T10:47:11.576;536586674073039221;-24;963;394
2021-12-04T10:47:11.596;536586674092707302;-65;845;451
2021-12-04T10:47:11.615;536586674112375383;-214;845;413
2021-12-04T10:47:11.635;536586674132043464;-48;916;378
2021-12-04T10:47:11.655;536586674151711577;-166;835;369
2021-12-04T10:47:11.674;536586674171379658;-145;888;357
2021-12-04T10:47:11.694;536586674191047739;-96;903;291
2021-12-04T10:47:11.714;536586674210715820;-68;841;302
2021-12-04T10:47:11.733;536586674230383901;-94;886;318
2021-12-04T10:47:11.753;536586674250051982;-59;745;350
2021-12-04T10:47:11.773;536586674269720063;-179;772;317
2021-12-04T10:47:11.792;536586674289388144;48;803;306
2021-12-04T10:47:11.812;536586674309056225;-139;785;277
2021-12-04T10:47:11.832;536586674328724306;19;774;296
2021-12-04T10:47:11.851;536586674348392387;-23;723;300
2021-12-04T10:47:11.871;536586674368060468;-108;770;325
2021-12-04T10:47:11.891;536586674387728549;250;868;277
2021-12-04T10:47:11.910;536586674407396630;32;750;317
2021-12-04T10:47:11.930;536586674427064711;258;724;318
2021-12-04T10:47:11.950;536586674446732792;-19;610;308
2021-12-04T10:47:11.969;536586674466400873;79;598;291
2021-12-04T10:47:11.989;536586674486068954;136;647;207
2021-12-04T10:47:12.009;536586674505737035;-54;507;75
2021-12-04T10:47:12.028;536586674525405116;-46;614;14
2021-12-04T10:47:12.048;536586674545073197;-185;550;210
2021-12-04T10:47:12.068;536586674564741278;-89;581;316
2021-12-04T10:47:12.087;536586674584409359;6;658;232
2021-12-04T10:47:12.107;536586674604077440;-75;535;106
2021-12-04T10:47:12.127;536586674623745521;-113;689;46
2021-12-04T10:47:12.146;536586674643413602;236;694;155
2021-12-04T10:47:12.166;536586674663081683;214;541;211
2021-12-04T10:47:12.186;536586674682749764;127;795;247
2021-12-04T10:47:12.205;536586674702417845;126;949;253
2021-12-04T10:47:12.225;536586674722085926;35;771;258
2021-12-04T10:47:12.245;536586674741754007;246;936;312
2021-12-04T10:47:12.264;536586674761422088;90;843;302
2021-12-04T10:47:12.284;536586674781090169;64;864;298
2021-12-04T10:47:12.304;536586674800758250;240;1085;346
2021-12-04T10:47:12.323;536586674820426331;21;713;357
2021-12-04T10:47:12.343;536586674840094412;-1;696;356
