Phone timestamp;HR [bpm]
2021-12-04T10:53:59.913;69
2021-12-04T10:54:00.945;69
2021-12-04T10:54:01.940;70
2021-12-04T10:54:02.915;70
2021-12-04T10:54:03.955;71
2021-12-04T10:54:04.943;71
2021-12-04T10:54:05.938;71
2021-12-04T10:54:06.992;71
2021-12-04T10:54:07.954;72
2021-12-04T10:54:08.926;72
