Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-11-13T12:00:39.554;536846144128548539;976;883;-203
2021-11-13T12:00:39.573;536846144148239922;966;957;-292
2021-11-13T12:00:39.593;536846144167931305;1122;979;-358
2021-11-13T12:00:39.613;536846144187622688;1204;1050;-318
2021-11-13T12:00:39.632;536846144207314071;1144;1000;-263
2021-11-13T12:00:39.652;536846144227005454;956;968;-212
2021-11-13T12:00:39.672;536846144246696837;939;757;-141
2021-11-13T12:00:39.691;536846144266388220;839;546;-100
2021-11-13T12:00:39.711;536846144286079603;756;493;-125
2021-11-13T12:00:39.731;536846144305770986;697;447;-119
2021-11-13T12:00:39.750;536846144325462369;666;422;-117
2021-11-13T12:00:39.770;536846144345153752;653;403;-99
2021-11-13T12:00:39.790;536846144364845135;622;402;-74
2021-11-13T12:00:39.809;536846144384536518;651;431;-73
2021-11-13T12:00:39.829;536846144404227901;692;439;-70
2021-11-13T12:00:39.849;536846144423919284;712;467;-73
2021-11-13T12:00:39.869;536846144443610667;754;518;-106
2021-11-13T12:00:39.888;536846144463302050;759;574;-108
2021-11-13T12:00:39.908;536846144482993433;747;635;-87
2021-11-13T12:00:39.928;536846144502684816;755;733;-89
2021-11-13T12:00:39.947;536846144522376199;761;750;-105
2021-11-13T12:00:39.967;536846144542067582;762;735;-106
2021-11-13T12:00:39.987;536846144561758965;787;704;-120
2021-11-13T12:00:40.006;536846144581450348;865;675;-132
2021-11-13T12:00:40.026;536846144601141731;894;633;-144
2021-11-13T12:00:40.046;536846144620833114;884;577;-140
2021-11-13T12:00:40.065;536846144640524497;881;530;-140
2021-11-13T12:00:40.085;536846144660215880;889;496;-154
2021-11-13T12:00:40.105;536846144679907263;918;476;-159
2021-11-13T12:00:40.125;536846144699598646;900;475;-173
2021-11-13T12:00:40.144;536846144719290029;880;485;-175
2021-11-13T12:00:40.164;536846144738981412;866;498;-148
2021-11-13T12:00:40.184;536846144758672795;828;521;-130
2021-11-13T12:00:40.203;536846144778364178;822;562;-115
2021-11-13T12:00:40.223;536846144798055561;848;577;-98
2021-11-13T12:00:40.243;536846144817746944;818;589;-76
2021-11-13T12:00:40.262;536846144837438343;828;601;-63
2021-11-13T12:00:40.282;536846144857129726;832;602;-45
2021-11-13T12:00:40.302;536846144876821109;821;612;-31
2021-11-13T12:00:40.321;536846144896512492;811;616;-7
2021-11-13T12:00:40.341;536846144916203875;797;621;-2
2021-11-13T12:00:40.361;536846144935895258;773;620;1
2021-11-13T12:00:40.381;536846144955586641;773;621;7
2021-11-13T12:00:40.400;536846144975278024;762;623;8
2021-11-13T12:00:40.420;536846144994969407;749;632;5
2021-11-13T12:00:40.440;536846145014660790;750;633;0
2021-11-13T12:00:40.459;536846145034352173;756;622;1
2021-11-13T12:00:40.479;536846145054043556;758;609;6
2021-11-13T12:00:40.499;536846145073734939;757;592;10
2021-11-13T12:00:40.518;536846145093426322;763;566;10
2021-11-13T12:00:40.538;536846145113117705;771;553;19
2021-11-13T12:00:40.558;536846145132809088;769;562;26
2021-11-13T12:00:40.577;536846145152500471;791;554;31
2021-11-13T12:00:40.597;536846145172191854;804;545;37
2021-11-13T12:00:40.617;536846145191883237;814;549;36
2021-11-13T12:00:40.637;536846145211574620;866;563;39
2021-11-13T12:00:40.656;536846145231266003;894;563;39
2021-11-13T12:00:40.676;536846145250957386;899;553;43
2021-11-13T12:00:40.696;536846145270648769;915;551;51
2021-11-13T12:00:40.715;536846145290340152;899;551;61
2021-11-13T12:00:40.735;536846145310031535;893;553;62
2021-11-13T12:00:40.755;536846145329722918;895;542;65
2021-11-13T12:00:40.774;536846145349414301;889;531;56
2021-11-13T12:00:40.794;536846145369105684;876;544;48
2021-11-13T12:00:40.814;536846145388797067;875;578;43
2021-11-13T12:00:40.833;536846145408488450;881;586;34
2021-11-13T12:00:40.853;536846145428179833;868;573;36
2021-11-13T12:00:40.873;536846145447871216;851;575;50
2021-11-13T12:00:40.893;536846145467562599;843;569;59
2021-11-13T12:00:40.912;536846145487253982;816;545;76
2021-11-13T12:00:40.932;536846145506945365;796;536;95
2021-11-13T12:00:40.952;536846145526636748;782;539;109
2021-11-13T12:00:40.971;536846145546316500;792;535;114
2021-11-13T12:00:40.991;536846145565996232;802;525;113
2021-11-13T12:00:41.011;536846145585675964;806;517;104
2021-11-13T12:00:41.030;536846145605355696;798;507;91
2021-11-13T12:00:41.050;536846145625035428;809;497;76
2021-11-13T12:00:41.070;536846145644715160;816;494;65
2021-11-13T12:00:41.089;536846145664394892;807;505;73
