Phone timestamp;HR [bpm]
2021-12-04T11:38:53.869;67
2021-12-04T11:38:54.856;67
2021-12-04T11:38:55.892;68
2021-12-04T11:38:56.926;68
2021-12-04T11:38:57.842;68
2021-12-04T11:38:58.885;68
2021-12-04T11:38:59.854;69
2021-12-04T11:39:00.890;69
2021-12-04T11:39:01.880;69
2021-12-04T11:39:02.893;70
