Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-12-04T11:40:51.835;536590077458456051;411;821;-403
2021-12-04T11:40:51.854;536590077478227534;427;841;-375
2021-12-04T11:40:51.874;536590077497999017;424;861;-345
2021-12-04T11:40:51.894;536590077517770500;424;871;-331
2021-12-04T11:40:51.914;536590077537541983;416;873;-329
2021-12-04T11:40:51.933;536590077557313466;415;874;-343
2021-12-04T11:40:51.953;536590077577084949;413;875;-355
2021-12-04T11:40:51.973;536590077596856432;391;873;-355
2021-12-04T11:40:51.993;536590077616627915;383;870;-341
2021-12-04T11:40:52.012;536590077636399398;375;866;-324
2021-12-04T11:40:52.032;536590077656170881;367;866;-311
2021-12-04T11:40:52.052;536590077675942364;366;869;-301
2021-12-04T11:40:52.072;536590077695713847;367;874;-292
2021-12-04T11:40:52.092;536590077715485330;364;872;-277
2021-12-04T11:40:52.111;536590077735256813;366;876;-278
2021-12-04T11:40:52.131;536590077755028296;366;874;-287
2021-12-04T11:40:52.151;536590077774799779;369;867;-303
2021-12-04T11:40:52.171;536590077794571262;371;860;-311
2021-12-04T11:40:52.190;536590077814342745;369;850;-312
2021-12-04T11:40:52.210;536590077834114228;373;831;-323
2021-12-04T11:40:52.230;536590077853885711;372;823;-337
2021-12-04T11:40:52.250;536590077873657194;376;817;-353
2021-12-04T11:40:52.269;536590077893428677;377;813;-356
2021-12-04T11:40:52.289;536590077913200160;378;821;-350
2021-12-04T11:40:52.309;536590077932971643;388;837;-335
2021-12-04T11:40:52.329;536590077952743126;401;844;-327
2021-12-04T11:40:52.349;536590077972514609;420;863;-322
2021-12-04T11:40:52.368;536590077992286092;437;869;-323
2021-12-04T11:40:52.388;536590078012057575;445;877;-332
2021-12-04T11:40:52.408;536590078031829058;438;889;-347
2021-12-04T11:40:52.428;536590078051600541;425;898;-376
2021-12-04T11:40:52.447;536590078071372024;420;889;-410
2021-12-04T11:40:52.467;536590078091143507;403;883;-445
2021-12-04T11:40:52.487;536590078110914990;377;881;-456
2021-12-04T11:40:52.507;536590078130686473;364;879;-442
2021-12-04T11:40:52.527;536590078150457956;341;875;-430
2021-12-04T11:40:52.546;536590078170229441;324;873;-407
2021-12-04T11:40:52.566;536590078190000924;314;877;-396
2021-12-04T11:40:52.586;536590078209772407;311;879;-385
2021-12-04T11:40:52.606;536590078229543890;314;884;-376
2021-12-04T11:40:52.625;536590078249315373;311;882;-372
2021-12-04T11:40:52.645;536590078269086856;304;883;-379
2021-12-04T11:40:52.665;536590078288858339;297;883;-392
2021-12-04T11:40:52.685;536590078308629822;284;885;-397
2021-12-04T11:40:52.704;536590078328401305;267;880;-395
2021-12-04T11:40:52.724;536590078348172788;259;877;-396
2021-12-04T11:40:52.744;536590078367944271;262;877;-398
2021-12-04T11:40:52.764;536590078387715754;266;887;-400
2021-12-04T11:40:52.784;536590078407487237;280;893;-401
2021-12-04T11:40:52.803;536590078427258720;292;887;-402
2021-12-04T11:40:52.823;536590078447030203;298;890;-403
2021-12-04T11:40:52.843;536590078466801686;293;888;-399
2021-12-04T11:40:52.863;536590078486573169;280;886;-398
2021-12-04T11:40:52.882;536590078506344652;269;881;-407
2021-12-04T11:40:52.902;536590078526116135;261;875;-414
2021-12-04T11:40:52.922;536590078545887618;251;874;-424
2021-12-04T11:40:52.942;536590078565659101;252;876;-432
2021-12-04T11:40:52.961;536590078585430584;250;881;-441
2021-12-04T11:40:52.981;536590078605202067;247;879;-436
2021-12-04T11:40:53.001;536590078624973550;240;880;-424
2021-12-04T11:40:53.021;536590078644745033;233;881;-406
2021-12-04T11:40:53.041;536590078664516516;228;883;-391
2021-12-04T11:40:53.060;536590078684287999;227;883;-390
2021-12-04T11:40:53.080;536590078704059482;230;884;-396
2021-12-04T11:40:53.100;536590078723830965;231;884;-399
2021-12-04T11:40:53.120;536590078743602448;232;890;-401
2021-12-04T11:40:53.139;536590078763373931;229;891;-409
2021-12-04T11:40:53.159;536590078783145414;232;895;-417
2021-12-04T11:40:53.179;536590078802916897;238;895;-416
2021-12-04T11:40:53.199;536590078822688380;239;899;-410
2021-12-04T11:40:53.219;536590078842459863;242;897;-412
2021-12-04T11:40:53.238;536590078862231346;246;888;-412
2021-12-04T11:40:53.258;536590078882011569;248;881;-416
2021-12-04T11:40:53.278;536590078901791790;251;877;-415
2021-12-04T11:40:53.298;536590078921572011;253;874;-414
2021-12-04T11:40:53.317;536590078941352232;249;873;-410
2021-12-04T11:40:53.337;536590078961132453;246;873;-415
2021-12-04T11:40:53.357;536590078980912674;240;871;-408
2021-12-04T11:40:53.377;536590079000692895;236;876;-411
2021-12-04T11:40:53.397;536590079020473116;238;882;-409
2021-12-04T11:40:53.416;536590079040253337;236;889;-404
2021-12-04T11:40:53.436;536590079060033558;235;898;-402
2021-12-04T11:40:53.456;536590079079813779;234;890;-395
2021-12-04T11:40:53.476;536590079099594000;238;883;-394
2021-12-04T11:40:53.495;536590079119374221;250;883;-397
2021-12-04T11:40:53.515;536590079139154442;253;879;-395
2021-12-04T11:40:53.535;536590079158934663;260;876;-393
2021-12-04T11:40:53.555;536590079178714884;267;871;-399
2021-12-04T11:40:53.575;536590079198495105;279;868;-405
2021-12-04T11:40:53.594;536590079218275326;281;867;-406
2021-12-04T11:40:53.614;536590079238055547;280;869;-407
2021-12-04T11:40:53.634;536590079257835768;277;870;-408
2021-12-04T11:40:53.654;536590079277615989;271;871;-415
